precio,metraje,lugar,titulo,url
149.900,90,"Madrid, Villa De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/328743.html
329.000,138,"Madrid, Vicálvaro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/533222.html
339.000,87,"Madrid, Chamberí",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540116.html
1.850.000,630,"Madrid, Moncloa - Aravaca",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/540128.html
650.000,134,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/532771.html
355.000,130,"Madrid, Chamartín",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/527205.html
1.300.000,222,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536225.html
179.000,127,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/508184.html
90.000,16,"Madrid, Arganzuela",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/539561.html
185.000,108,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/490569.html
99.900,32,"Madrid, Tetuán",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537288.html
149.000,60,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535955.html
149.000,55,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535824.html
150.000,77,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538917.html
391.000,86,"Madrid, Latina",Ático en venta,https://www.tecnocasa.es/venta/atico/madrid/madrid/539843.html
99.000,54,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539189.html
45.000,28,"Madrid, Usera",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/537789.html
16.000,13,"Madrid, Hortaleza",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/537975.html
339.000,102,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/522516.html
305.000,117,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535938.html
127.260,60,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536080.html
12.000,6,"Madrid, Arganzuela",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/539842.html
400.000,75,"Madrid, Arganzuela",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539744.html
180.000,94,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538630.html
18.000,11,"Madrid, Fuencarral",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/534394.html
660.000,100,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/533820.html
110.000,58,"Madrid, Villaverde",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535387.html
130.000,68,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539387.html
119.999,49,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/531053.html
195.000,81,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539451.html
129.900,78,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538803.html
142.000,77,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539136.html
149.000,73,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535447.html
120.000,65,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/534844.html
159.000,94,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/534903.html
99.999,55,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/533718.html
162.000,61,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539140.html
27.000,3,"Madrid, Chamberí",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/538606.html
145.000,72,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539403.html
215.000,77,"Madrid, Arganzuela",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537300.html
570.000,391,"Madrid, San Blas",Edificio en venta,https://www.tecnocasa.es/venta/edificio/madrid/madrid/520843.html
280.000,207,"Madrid, Hortaleza",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/536346.html
207.000,35,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/531977.html
150.000,104,"Madrid, Centro",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/533344.html
235.000,120,"Madrid, Tetuán",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/255227.html
299.000,89,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537416.html
149.900,200,"Madrid, Latina",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/537208.html
21.000,11,"Madrid, Arganzuela",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/531667.html
275.000,94,"Madrid, Tetuán",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538577.html
600.000,150,"Madrid, Chamartín",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/526496.html
89.000,28,"Madrid, Fuencarral",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/491205.html
128.000,49,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538903.html
160.000,69,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537704.html
30.000,15,"Madrid, Moncloa - Aravaca",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/536970.html
140.000,38,"Madrid, Centro",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/536615.html
435.000,96,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535805.html
56.000,27,"Madrid, Centro",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/513699.html
226.000,118,"Madrid, Villa De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/507464.html
85.000,79,"Madrid, Carabanchel",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/538358.html
98.900,32,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/533616.html
260.000,90,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538579.html
239.999,91,"Madrid, Moratalaz",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/529931.html
295.000,87,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/525984.html
315.000,70,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/370554.html
395.000,105,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/228519.html
125.000,30,"Madrid, Carabanchel",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/529035.html
165.000,123,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538351.html
39.000,17,"Madrid, Ciudad Lineal",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/341414.html
149.000,56,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/521975.html
500.000,234,"Madrid, Ciudad Lineal",Edificio en venta,https://www.tecnocasa.es/venta/edificio/madrid/madrid/530995.html
195.000,55,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/530451.html
13.500,9,"Madrid, San Blas",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/538280.html
135.000,77,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/531763.html
120.000,45,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536827.html
159.000,112,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/525613.html
150.000,36,"Madrid, Tetuán",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/319944.html
216.000,80,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/531821.html
25.000,31,"Madrid, Chamartín",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/508278.html
40.000,15,"Madrid, Chamartín",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/222258.html
175.000,71,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537752.html
525.000,96,"Madrid, Chamartín",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/314865.html
138.000,73,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535914.html
160.000,57,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536010.html
178.000,96,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537419.html
40.000,54,"Madrid, San Blas",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/506229.html
250.000,150,"Madrid, Chamartín",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/518250.html
75.000,100,"Madrid, Moncloa - Aravaca",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/341158.html
125.000,60,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/528957.html
11.000,12,"Madrid, Villaverde",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/526262.html
108.000,49,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/505546.html
175.500,58,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/531427.html
184.000,80,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/529025.html
219.900,77,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537230.html
140.000,83,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535452.html
199.999,105,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/512361.html
55.000,71,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/532891.html
155.000,107,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537455.html
115.000,54,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/532583.html
179.000,31,"Madrid, Salamanca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535545.html
1.400.000,172,"Madrid, Chamartín",Ático en venta,https://www.tecnocasa.es/venta/atico/madrid/madrid/520666.html
9.500,14,"Madrid, Fuencarral",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/336229.html
179.000,91,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/510932.html
525.000,190,"Madrid, Chamartín",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/532838.html
609.900,171,"Madrid, Villa De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/516510.html
275.000,95,"Madrid, Ciudad Lineal",Casa en venta,https://www.tecnocasa.es/venta/casa/madrid/madrid/525504.html
255.000,76,"Madrid, Tetuán",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536213.html
113.000,64,"Madrid, Tetuán",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/351851.html
208.000,109,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/529835.html
195.000,79,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/513040.html
209.000,260,"Madrid, Villaverde",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/535521.html
210.000,48,"Madrid, Salamanca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/527628.html
550.000,101,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537103.html
17.000,25,"Madrid, Tetuán",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/532900.html
425.000,104,"Madrid, Chamartín",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536609.html
157.000,40,"Madrid, Arganzuela",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536260.html
4.500,14,"Madrid, Carabanchel",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/536552.html
69.000,60,"Madrid, Fuencarral",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/535947.html
380.000,97,"Madrid, Retiro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536856.html
105.000,44,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/260498.html
4.500,14,"Madrid, Carabanchel",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/536551.html
675.000,220,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/527404.html
220.000,70,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/533907.html
12.900,12,"Madrid, Tetuán",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/489597.html
127.000,54,"Madrid, Vicálvaro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/534285.html
85.000,108,"Madrid, Carabanchel",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/529344.html
11.000,14,"Madrid, Chamartín",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/535852.html
449.000,132,"Madrid, Chamartín",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/254942.html
220.000,51,"Madrid, Chamberí",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/530233.html
299.000,118,"Madrid, Moncloa - Aravaca",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/519675.html
299.000,263,"Madrid, Chamartín",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/510690.html
190.000,94,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/527897.html
28.900,51,"Madrid, Villaverde",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/484011.html
85.000,37,"Madrid, Puente De Vallecas",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/498260.html
296.000,165,"Madrid, Salamanca",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/367977.html
499.900,113,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/533862.html
1.375.900,118,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/498632.html
54.900,32,"Madrid, Moratalaz",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/521249.html
185.000,82,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/527681.html
180.000,99,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535773.html
1.985.000,677,"Madrid, Puente De Vallecas",Edificio en venta,https://www.tecnocasa.es/venta/edificio/madrid/madrid/530389.html
159.000,60,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535428.html
227.000,90,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/533429.html
140.000,83,"Madrid, Vicálvaro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/532899.html
127.000,44,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/522723.html
690.000,357,"Madrid, Barajas",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/535071.html
115.000,101,"Madrid, Villa De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/532789.html
165.000,75,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/520866.html
189.000,96,"Madrid, Villaverde",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/534206.html
379.990,115,"Madrid, Barajas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/527382.html
159.000,69,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/524157.html
175.000,70,"Madrid, Villa De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/527706.html
145.000,50,"Madrid, Moratalaz",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/533462.html
550.000,175,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/534271.html
130.000,52,"Madrid, Tetuán",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/483867.html
156.000,88,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/529206.html
255.000,86,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/529912.html
265.000,90,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/529918.html
185.000,55,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/530472.html
135.000,53,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/513506.html
34.000,160,"Madrid, Latina",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/351222.html
288.000,556,"Madrid, Villa De Vallecas",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/504999.html
11.500,28,"Madrid, Puente De Vallecas",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/517691.html
295.000,94,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/530474.html
180.000,79,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/519925.html
370.000,139,"Madrid, Fuencarral",Casa en venta,https://www.tecnocasa.es/venta/casa/madrid/madrid/528281.html
120.000,65,"Madrid, Vicálvaro",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/530891.html
360.000,119,"Madrid, Vicálvaro",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/523701.html
13.500,14,"Madrid, Retiro",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/528528.html
399.000,120,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/522819.html
104.999,60,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/529231.html
167.000,56,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/521272.html
114.999,49,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/526873.html
315.000,96,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/525129.html
16.000,43,"Madrid, Chamartín",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/527284.html
22.000,24,"Madrid, Retiro",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/526340.html
139.000,52,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/526348.html
21.000,10,"Madrid, Carabanchel",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/492620.html
12.000,13,"Madrid, Puente De Vallecas",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/525715.html
29.000,25,"Madrid, Arganzuela",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/325754.html
8.500,10,"Madrid, Fuencarral",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/502420.html
189.000,65,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/522695.html
150.999,84,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/515748.html
295.000,96,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/522979.html
67.000,56,"Madrid, Vicálvaro",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/511771.html
165.000,80,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/499539.html
229.000,76,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/521285.html
142.300,47,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/521277.html
229.000,76,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/521280.html
425.000,628,"Madrid, Latina",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/515828.html
420.000,208,"Madrid, Retiro",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/507501.html
180.000,97,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/487892.html
107.999,55,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/513862.html
6.000,9,"Madrid, Fuencarral",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/509044.html
105.999,58,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/513894.html
160.000,130,"Madrid, Latina",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/324124.html
125.000,49,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/375543.html
10.000,20,"Madrid, Retiro",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/490895.html
129.900,189,"Madrid, Latina",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/351630.html
270.000,100,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/490004.html
485.000,222.35,"Madrid , Leganés - C/ Sancho Panza",Bolivia - Sancho Panza - Leganés,https://www.solvia.es/es/propiedades/comprar/chalet-adosado-leganes-4-dormitorio-47138-175025
462.000,222.35,"Madrid , Leganés - C/ Sancho Panza",Bolivia - Sancho Panza - Leganés,https://www.solvia.es/es/propiedades/comprar/chalet-adosado-leganes-4-dormitorio-47138-174789
449.000,338.7,"Madrid , Aranjuez - Av de Las Artes",Residencial avenida de Las Artes,https://www.solvia.es/es/propiedades/comprar/chalet-adosado-aranjuez-3-dormitorio-55544-174231
135.000,149.31,"Madrid , Pezuela de las Torres - C/ Carril",Vivienda en Pezuela de las Torres (Madrid),https://www.solvia.es/es/propiedades/comprar/casa-pezuela-de-las-torres-3-dormitorio-109207-139399
668.000,351.74,"Madrid , Torrelodones - Av Comunidad de Madrid","Chalets independientes en Av Comunidad de Madrid, Torrelodones (Madrid)",https://www.solvia.es/es/propiedades/comprar/chalet-independiente-torrelodones-4-dormitorio-71374-91022
900.000,250,"Madrid , Madrid - Urbanización La Piovera",Piso en Palomas,https://www.solvia.es/es/propiedades/comprar/piso-madrid-5-dormitorio-137398-172236
440.000,260.12,"Madrid , Meco - C/ Tratado de Roma",Chalets adosados en C/ Tratado de Roma - Meco - Madrid,https://www.solvia.es/es/propiedades/comprar/chalet-adosado-meco-4-dormitorio-81747-104239
440.000,260.12,"Madrid , Meco - C/ Tratado de Roma",Chalets adosados en C/ Tratado de Roma - Meco - Madrid,https://www.solvia.es/es/propiedades/comprar/chalet-adosado-meco-4-dormitorio-81747-175051
122.300,161.78,"Madrid , Fuentidueña de Tajo - C/ Cerrillos",Chalet adosado en C/ Cerrillos,https://www.solvia.es/es/propiedades/comprar/chalet-adosado-fuentiduenya-de-tajo-5-dormitorio-85971-109879
122.900,211.52,"Madrid , Villarejo de Salvanés - Ur Las Huertas de Villarejo",Vivienda en Ur Las Huertas de Villarejo,https://www.solvia.es/es/propiedades/comprar/casa-villarejo-de-salvanes-3-dormitorio-134257-168360
139.800,75.68,"Madrid , Humanes de Madrid - C/ Madrid","Piso en C/ Madrid, Humanes de Madrid (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-humanes-de-madrid-2-dormitorio-112555-143407
429.500,90,"Madrid , Madrid - C/ Alcalde Conde de Mirasol",Piso en Sanchinarro,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-129999-163472
380.000,403.25,"Madrid , Pedrezuela - Av. Santander",Chalet en Pedrezuela,https://www.solvia.es/es/propiedades/comprar/chalet-independiente-pedrezuela-4-dormitorio-69934-89175
184.900,95,"Madrid , Collado Villalba - C/ La venta","Piso y garaje en C/ La Venta, Collado Villalba (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-collado-villalba-3-dormitorio-112559-143412
167.000,113.45,"Madrid , Madrid - C/ Anciu",Vivienda en C/ Anciu - Madrid -,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-93966-119781
375.000,240.05,"Madrid , Fuenlabrada - Av Comarcas, Fuenlabrada (Madrid)","Vivienda en Av Comarcas, Fuenlabrada (Madrid)",https://www.solvia.es/es/propiedades/comprar/chalet-adosado-fuenlabrada-3-dormitorio-134090-168153
175.000,92.65,"Madrid , Torrejón de Ardoz - C/ Florencia",Piso en C/ Florencia,https://www.solvia.es/es/propiedades/comprar/piso-torrejon-de-ardoz-3-dormitorio-129937-163403
355.000,93.22,"Madrid , San Sebastián de los Reyes - Av Seneca","Piso en Av Seneca, San Sebastián de los Reyes (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-san-sebastian-de-los-reyes-2-dormitorio-120369-161659
